model_name,predictions
Zephyr-7B,"Example 6: Multiple devices, OSPF MD5 authentication
Requirement: Configure OSPF MD5 authentication on both ends of the link between R1 and R2 using key-id 1 and password md5pass.
Configuration:

R1# configure terminal
R1(config)# router ospf 1
R1(config-router)# area 0 authentication message-digest
R1(config-router)# crypto key generate rsa modulus 2048
R1(config-router)# crypto key ring mykey
R1(config-router)# crypto key mykey 1
R1(config-router)# 0 md5 pass
R1(config-router)# exit
R1(config)# interface Ethernet0/1
R1(config-if)# ip ospf network point-to-point
R1(config-if)# exit

R2# configure terminal
R2(config)# router ospf 1
R2(config-router)# area 0 authentication message-digest
R2(config-router)# crypto key generate rsa modulus 2048
R2(config-router)# crypto key ring mykey
R2(config-router)# crypto key mykey 1
R2(config-router)# 0 md5 pass
R2(config-router)# exit
R2(config)# interface Ethernet0/0
R2(config-if)# ip ospf network point-to-point
R2(config-if)# exit

Example 7: Multiple devices, VLAN configuration
Requirement: Create VLAN 50 on SW1 and SW2, and assign access ports Fa0/25 and Fa0/26 on SW1, and Fa0/27 and Fa0/28 on SW2 to VLAN 50.
Configuration:

SW1# configure terminal
SW1(config)# vlan 50
SW1(config-vlan)# name VLAN_50
SW1(config-vlan)# exit
SW1(config)# interface Fa0/25
SW1(config-if)# switchport mode access
SW1(config"
Zephyr-7B,"SW1# configure terminal
SW1(config)# interface FastEthernet0/1
SW1(config-if)# storm-control broadcast level 15
SW1(config-if)# end

SW2# configure terminal
SW2(config)# interface FastEthernet0/1
SW2(config-if)# storm-control broadcast level 15
SW2(config-if)# end

Example 6 — Multiple devices, different commands:
Requirement: Configure OSPF on R1, R2, and R3 with network statements for their respective LANs and a wildcard mask of 0.0.0.255. Configure R4 as an OSPF area border router (ABR) with network statements for the LANs connected to R1, R2, and R3, and a wildcard mask of 0.0.0.255. Configure R4 to summarize the 10.0.12.0/24 and 10.0.23.0/24 networks into a single route for the backbone area.
Configuration:

R1# configure terminal
R1(config)# router ospf 1
R1(config-router)# network 10.0.1.0 0.0.0.255 area 0
R1(config-router)# end

R2# configure terminal
R2(config)# router ospf 1
R2(config-router)# network 10.0.12.0 0.0.0.255 area 0
R2(config-router)# network 10.0.23.0 0.0.0.255 area 0
R2(config-router)# end

R3# configure terminal
R3(config)# router ospf 1
R3(config-router)# network 10.0.23.0 0.0.0.255 area 0
R3(config-router)# end

R4# configure terminal
R4(config)# router ospf 1
R4(config-router)# network 10.0"
Zephyr-7B,"R1# configure terminal
R1(config)# interface Ethernet0/0
R1(config-if)# arp timeout 120
R1(config-if)# end


Requirement:
Configure OSPF on R1's interface connected to SW1 with priority 100 and cost 64.

Configuration:
R1# configure terminal
R1(config)# interface Ethernet0/0
R1(config-if)# ip ospf network point-to-point
R1(config-if)# ospf priority 100
R1(config-if)# ospf cost 64
R1(config-if)# end


Requirement:
Configure a static route on R2 to reach the 10.0.34.0/24 network via R3.

Configuration:
R2# configure terminal
R2(config)# ip route 10.0.34.0 255.255.255.0 10.0.24.2
R2(config)# end


Requirement:
Configure a named ACL on R3 to deny all traffic from the 10.0.12.0/24 network.

Configuration:
R3# configure terminal
R3(config)# ip access-list extended DENY_12
R3(config-ext-nacl)# deny ip 10.0.12.0 0.0.0.255 any
R3(config-ext-nacl)# permit ip any any
R3(config-ext-nacl)# end


Requirement:
Configure OSPF on R3's interface connected to SW2 with priority 100 and cost 64.

Configuration:
R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# ip ospf network point-to-point
R3(config-if)# ospf priority 100
R3(config-if)# ospf cost 64
R3(config-if)# end"
Zephyr-7B,"R2# configure terminal
R2(config)# router ospf 1
R2(config-router)# network 10.0.12.0 0.0.0.255 area 0
R2(config-router)# network 10.0.23.0 0.0.0.255 area 0
R2(config-router)# network 10.0.24.0 0.0.0.255 area 0
R2(config-router)# passive-interface Ethernet0/1
R2(config-router)# passive-interface Ethernet0/2
R2(config-router)# end

Requirement:
Configure R1 to send all traffic to R2 for the 10.0.12.0/24 network.

Configuration:
R1# configure terminal
R1(config)# ip route 10.0.12.0 255.255.255.0 10.0.12.2
R1(config)# end

Requirement:
Configure R3 to learn MAC addresses from R2's VLAN 30.

Configuration:
R3# configure terminal
R3(config)# interface Ethernet0/1
R3(config-if)# switchport mode trunk
R3(config-if)# switchport trunk allowed vlan 30
R3(config-if)# end

Requirement:
Configure R4 to use the 10.0.2.100/24 network as its secondary IP address.

Configuration:
R4# configure terminal
R4(config)# interface Ethernet0/0
R4(config-if)# ip address 10.0.14.100 255.255.255.0 secondary
R4(config-if)# end

Requirement:
Configure R1 to send all traffic to R3 for the 10.0.23.0/24 network.

Configuration:
R1# configure terminal
R1(config)# ip route 10.0"
Zephyr-7B,"R4# configure terminal
R4(config)# ip arp 10.0.14.1 0050.7966.6802
R4(config)# end


Requirement:
Configure OSPF on R1 with area 0 and network statements for all connected networks.

Configuration:
R1# configure terminal
R1(config)# router ospf 1
R1(config-router)# router-id 10.0.1.1
R1(config-router)# network 10.0.1.0 0.0.0.255 area 0
R1(config-router)# network 10.0.12.0 0.0.0.255 area 0
R1(config-router)# network 10.0.14.0 0.0.0.255 area 0
R1(config-router)# end


Requirement:
Configure a VLAN 20 on SW1 and SW2, and assign it to the access ports connected to h1 and h2.

Configuration:
SW1# configure terminal
SW1(config)# vlan 20
SW1(config-vlan)# name VLAN_20
SW1(config-vlan)# exit
SW1(config)# interface Fa0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 20
SW1(config-if)# end
SW2# configure terminal
SW2(config)# vlan 20
SW2(config-vlan)# name VLAN_20
SW2(config-vlan)# exit
SW2(config)# interface Fa0/1
SW2(config-if)# switchport mode access
SW2(config-if)# switchport access vlan 20
SW2(config-if)# end


Requirement:
Configure a DHCP pool on R2 with IP range 10.0.23.100-150 and lease time 8 hours.

Configuration:
R2"
Zephyr-7B,"R3# configure terminal
R3(config)# logging buffer 16384
R3(config)# end

Requirement:
Configure OSPF on R1 with area 0 and network statements for all connected networks.

Configuration:
R1# configure terminal
R1(config)# router ospf 1
R1(config-router)# area 0
R1(config-router)# network 10.0.1.0 0.0.0.255 area 0
R1(config-router)# network 10.0.12.0 0.0.0.255 area 0
R1(config-router)# network 10.0.14.0 0.0.0.255 area 0
R1(config-router)# end

Requirement:
Configure a VLAN 20 on SW1 and SW2, and assign the VLAN ID to the appropriate interfaces.

Configuration:
SW1# configure terminal
SW1(config)# vlan 20
SW1(config-vlan)# name VLAN_20
SW1(config-vlan)# exit
SW1(config)# interface Fa0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan 10, 20
SW1(config-if)# end

SW2# configure terminal
SW2(config)# vlan 20
SW2(config-vlan)# name VLAN_20
SW2(config-vlan)# exit
SW2(config)# interface Fa0/1
SW2(config-if)# switchport mode access
SW2(config-if)# switchport access vlan 20
SW2(config-if)# end

Requirement:
Configure a static route on R2 to reach the 10.0.34.0/24 network via R3.

Configuration:
R2# configure terminal
R2(config)# ip route 10.0.34.0 255.255.255."
Zephyr-7B,"R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# ip address 10.0.2.2 255.255.255.0
R3(config-if)# no shutdown
R3(config-if)# end

R4# configure terminal
R4(config)# interface Ethernet0/1
R4(config-if)# ip address 10.0.2.1 255.255.255.0
R4(config-if)# no shutdown
R4(config-if)# end

Example 6 — Multiple devices, OSPF configuration:
Requirement: Configure OSPF on R1, R2, and R3 with area 0 and network statements for all connected networks.
Configuration:
R1# configure terminal
R1(config)# router ospf 1
R1(config-router)# network 10.0.1.0 0.0.0.255 area 0
R1(config-router)# network 10.0.12.0 0.0.0.255 area 0
R1(config-router)# network 10.0.14.0 0.0.0.255 area 0
R1(config-router)# end

R2# configure terminal
R2(config)# router ospf 1
R2(config-router)# network 10.0.12.0 0.0.0.255 area 0
R2(config-router)# network 10.0.23.0 0.0.0.255 area 0
R2(config-router)# network 10.0.24.0 0.0.0.255 area 0
R2(config-router)# end

R3# configure terminal
R3(config)# router ospf 1
R3(config-router)# network 10.0.23.0 0.0.0.255 area 0
R"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/2
R1(config-if)# ip address 10.0.14.1 255.255.255.0
R1(config-if)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# interface Ethernet0/1
R2(config-if)# mtu 1500
R2(config-if)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# interface Loopback0
R3(config-if)# ip address 33.33.33.33 255.255.255.255
R3(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/2
R1(config-if)# no shutdown
R1(config-if)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# interface Ethernet0/2
R2(config-if)# shutdown
R2(config-if)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# interface Ethernet0/1
R2(config-if)# description Link to R3
R2(config-if)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# interface Ethernet0/0
R3(config-if)# bandwidth 1500
R3(config-if)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# interface FastEthernet0/1
R3(config-if)# no ip proxy-arp
R3(config-if)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# interface Ethernet0/2
R4(config-if)# arp timeout 600
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# interface Loopback0
R4(config-if)# ip address 44.44.44.44 255.255.255.255
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ip route 10.0.1.0 255.255.255.0 10.0.23.2
R3(config)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# ip route 0.0.0.0 0.0.0.0 10.0.14.1
R4(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# ip route 10.0.1.0 255.255.255.0 10.0.12.1
R2(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# router ospf 2
R2(config-router)# network 10.0.12.0 0.0.0.255 area 0
R2(config-router)# network 10.0.23.0 0.0.0.255 area 0
R2(config-router)# network 10.0.24.0 0.0.0.255 area 0
R2(config-router)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# router ospf 1
R3(config-router)# router-id 3.3.3.3
R3(config-router)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# interface Ethernet0/2
R2(config-if)# ip ospf cost 50
R2(config-if)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# router ospf 1
R4(config-router)# passive-interface Ethernet0/1
R4(config-router)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# no ip route 0.0.0.0 0.0.0.0 10.0.14.1
R4(config)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# ip ospf hello-interval 10
R3(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/2
R1(config-if)# ip ospf authentication-mode md5
R1(config-if)# ip ospf message-digest-key 1 md5 netpass
R1(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip access-list extended DENY_TELNET
R1(config-ext-nacl)# deny tcp 10.0.1.0 0.0.0.255 any eq 23
R1(config-ext-nacl)# permit ip any any
R1(config-ext-nacl)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip access-list extended DENY_TELNET
R1(config-ext-nacl)# deny tcp 10.0.1.0 0.0.0.255 any eq 23
R1(config-ext-nacl)# permit ip any any
R1(config-ext-nacl)# end

R1# configure terminal
R1(config)# interface Ethernet0/0
R1(config-if)# ip access-group DENY_TELNET in
R1(config-if)# end
R1(end)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ip access-list standard PERMIT_10_0_2
R3(config-std-nacl)# permit ip 10.0.2.0 0.0.0.255 any
R3(config-std-nacl)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# ip access-list extended DENY_ICMP_TO_VLAN14
R4(config-ext-nacl)# deny icmp any 10.0.14.0 0.0.0.255
R4(config-ext-nacl)# permit ip any any
R4(config-ext-nacl)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ip domain-name lab.local
R3(config)# crypto key generate rsa modulus 1024
R3(config)# ip ssh version 2
R3(config)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# line vty 0 4
R4(config-line)# password cisco
R4(config-line)# login
R4(config-line)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# enable secret my_secret_password
R1(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# line console 0
R2(config-line)# password myconsolepassword
R2(config-line)# login
R2(config-line)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# aaa new-model
R3(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# snmp-server community private RO
R1(config)# end"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# vlan 20
SW2(config-vlan)# exit
SW2(config)# interface FastEthernet0/24
SW2(config-if)# switchport trunk allowed vlan add 30,20
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/1
SW1(config-if)# spanning-tree portfast
SW1(config-if)# spanning-tree bpduguard enable
SW1(config-if)# end"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# spanning-tree vlan 40 root primary
SW2(config)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/24
SW1(config-if)# switchport trunk native vlan 20
SW1(config-if)# end"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# interface Vlan40
SW2(config-if)# ip address 10.0.4.1 255.255.255.0
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# interface FastEthernet0/1
SW2(config-if)# storm-control broadcast level pps 10
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan 10,20
SW1(config-if)# end

R1# configure terminal
R1(config)# vlan 20
R1(config-vlan)# exit
R1(config)# end

NO_CODE"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# interface FastEthernet0/1
SW2(config-if)# switchport port-security
SW2(config-if)# switchport port-security maximum 2
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# ip dhcp pool VLAN14
R4(config-dhcp)# network 10.0.14.0 255.255.255.0
R4(config-dhcp)# default-router 10.0.14.1
R4(config-dhcp)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ip dhcp excluded-address 10.0.2.1 10.0.2.5
R3(config)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ntp server 10.0.23.2
R3(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# logging level informational
R2(config)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# interface Ethernet0/2
R4(config-if)# cdp enable
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# hostname Edge-R3
R3(config)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# write memory
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# router ospf 1
R1(config-router)# network 10.0.1.0 0.0.0.255 area 0
R1(config-router)# network 10.0.12.0 0.0.0.255 area 0
R1(config-router)# network 10.0.14.0 0.0.0.255 area 0
R1(config)# end

R2# configure terminal
R2(config)# router ospf 1
R2(config-router)# network 10.0.1.0 0.0.0.255 area 0
R2(config-router)# network 10.0.12.0 0.0.0.255 area 0
R2(config-router)# network 10.0.23.0 0.0.0.255 area 0
R2(config-router)# network 10.0.24.0 0.0.0.255 area 0
R2(config)# end

R3# configure terminal
R3(config)# router ospf 1
R3(config-router)# network 10.0.2.0 0.0.0.255 area 0
R3(config-router)# network 10.0.23.0 0.0.0.255 area 0
R3(config-router)# network 10.0.34.0 0.0.0.255 area 0
R3(config)# end

R4# configure terminal
R4(config)# router ospf 1
R4(config-router)# network 10.0.1.0 0.0.0.255 area 0
R4(config-router)# network 10.0.12.0 0.0.0.255 area 0
R4(config-router)# network 10.0.14.0 0.0.0.255 area 0
R4(config-router)# network 10.0.23.0 0.0.0.255 area 0
R4(config-router)# network 10.0.24"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/1
R1(config-if)# ip ospf authentication-mode md5
R1(config-if)# ip ospf message-digest-key 1 md5 ospfkey
R1(config-if)# end

R2# configure terminal
R2(config)# interface Ethernet0/0
R2(config-if)# ip ospf authentication-mode md5
R2(config-if)# ip ospf message-digest-key 1 md5 ospfkey
R2(config-if)# end"
